query_id,query,search_term,qid,label,description
5204438,阿爾拉德足球會,阿爾拉德足球會,,,
5208240,普东水库,普东水库,Q24839339,普东水库,
5208616,斯帕爾塔克 (涅德里蓋利夫區),斯帕爾塔克 (涅德里蓋利夫區),,,
5208471,費多托韋,費多托韋,Q4482246,費多托韋,"village in Khmeliv Hromada, Romny Raion, Sumy Oblast, Ukraine"
5208661,奧斯特羅熱齊 (莫斯季斯卡區),奧斯特羅熱齊 (莫斯季斯卡區),,,
5209180,龐南巴拉姆·阿魯納恰拉姆,龐南巴拉姆·阿魯納恰拉姆,Q3396263,龐南巴拉姆·阿魯納恰拉姆,人物
5210175,CGP Grey,CGP Grey,Q5006102,CGP Grey,Irish-American YouTuber and podcaster
5208655,拉諾維奇,拉諾維奇,Q4253969,拉諾維奇,"village in Sambir Raion, Lviv Oblast, Ukraine"
5210645,田仲,田仲,Q22774081,田仲,
5210899,扎魯德齊,扎魯德齊,Q4187655,扎魯德齊,"village in Lviv Raion, Lviv Oblast, Ukraine"
5211008,莫洛莫林齊,莫洛莫林齊,Q4300891,莫洛莫林齊,"village in Khmelnytskyi Raion, Khmelnytsky Oblast, Ukraine"
5211029,帕西基 (阿赫特爾卡區),帕西基 (阿赫特爾卡區),,,
5211560,德魯日巴 (大皮薩里夫卡區),德魯日巴 (大皮薩里夫卡區),,,
5212514,康本國際學術園,康本國際學術園,Q23888255,康本國際學術園,"academic building, part of The Chinese University of Hong Kong"
5212996,沃夫尼揚卡河,沃夫尼揚卡河,Q12089989,沃夫尼揚卡河,乌克兰的一条河流
5213246,羅伊良卡 (韃靼布納雷區),羅伊良卡 (韃靼布納雷區),,,
5213350,格拉巴爾卡河 (茲布魯奇河支流),格拉巴爾卡河 (茲布魯奇河支流),,,
5214318,梅日里夫,梅日里夫,Q4288782,梅日里夫,"village in Zhmerynka Hromada, Zhmerynka Raion, Vinnytsia Oblast, Ukraine"
5214648,葛林兄弟,葛林兄弟,Q18330962,葛林兄弟,Hank and John Green
5214158,沃茲涅先卡佩爾沙,沃茲涅先卡佩爾沙,,,
5215413,特里圖茲涅,特里圖茲涅,Q4463228,特里圖茲涅,"village in Dnipropetrovsk Raion (district), Dnipropetrovsk Oblast (province), Ukraine"
5217712,古塔-博羅文西卡,古塔-博羅文西卡,Q4152927,古塔-博羅文西卡,"village in Kamin-Kashyrskyi Raion, Volyn Oblast, Ukraine"
5217795,皮夏尼,皮夏尼,Q4360098,皮夏尼,烏克蘭城鎮
5214647,新竹市 (縣轄市),新竹市 (縣轄市),,,
5217809,古基夫卡,古基夫卡,,,
5220787,利帕河,利帕河,Q12117902,利帕河,河流
5217745,斯捷爾切,斯捷爾切,Q4442409,斯捷爾切,"village in Hlyboka Raion, Chernivtsi Oblast, Ukraine"
5223293,加登城鎮區 (芬尼縣),加登城鎮區 (芬尼縣),,,
5219641,列星頓鎮區 (約翰遜縣),列星頓鎮區 (約翰遜縣),,,
5223349,斯特普尼 (倫敦),斯特普尼 (倫敦),,,
5223426,米查姆,米查姆,Q687798,米查姆,"district within the London Borough of Merton, London, England"
5224551,緬尼托巴省省長,緬尼托巴省省長,Q3401758,緬尼托巴省省長,first minister for the Canadian province of Manitoba
5225429,蔡芳美,蔡芳美,,,
5225543,斯科圖瓦捷 (波克羅夫西克區),斯科圖瓦捷 (波克羅夫西克區),,,
5225712,范嗏,范嗏,Q22774234,范嗏,an ancestor of the Qing emperors
5226400,2004年南美球會盃,2004年南美球會盃,Q1130412,2004年南美球會盃,football tournament season
5226299,辛那人,辛那人,Q4524034,辛那人,ethnic group
5226746,馬先濟夫卡,馬先濟夫卡,Q4291256,馬先濟夫卡,"village in Bereza Hromada, Shostka raion, Sumy Oblast, Ukraine"
5227112,科諾瓦洛韋 (哈佳奇區),科諾瓦洛韋 (哈佳奇區),,,
5227279,斯基特卡,斯基特卡,Q2064895,斯基特卡,"village in Vinnytsia Raion, Vinnytsia Oblast, Ukraine"
5227283,波隆卡河,波隆卡河,Q12141833,波隆卡河,river in Ukraine
5227390,波洛什基,波洛什基,Q4370745,波洛什基,"village in Hlukhiv Hromada, Shostka Raion, Sumy Oblast, Ukraine"
5227654,坦佩雷主教座堂,坦佩雷主教座堂,Q1236638,坦佩雷主教座堂,"cathedral in Tampere, Finland"
5227685,里布尼克 (德羅霍貝奇區),里布尼克 (德羅霍貝奇區),,,
5228245,佩特拉尼,佩特拉尼,Q4360422,佩特拉尼,"village in Zhmerynka Hromada, Zhmerynka Raion, Vinnytsia Oblast, Ukraine"
5228385,反共大屠杀,反共大屠杀,Q4774340,反共大屠杀,对共产主义者、疑似共产主义者和共产主义同情者犯下的屠杀罪行
5229499,胡阿毛,胡阿毛,Q22774249,胡阿毛,
5229138,莫斯科中央陸軍冰球俱樂部,莫斯科中央陸軍冰球俱樂部,Q752418,莫斯科中央陸軍冰球俱樂部,俄罗斯冰球俱乐部
5229627,天生不對,天生不對,Q22773999,天生不對,album
5228703,米加爾基,米加爾基,Q4292707,米加爾基,"village in Borodianka Raion, Kyiv Oblast, Ukraine"
5230165,乌列尔·塞伯里,乌列尔·塞伯里,Q678929,乌列尔·塞伯里,"2nd Governor of American Samoa, US Navy Rear Admiral"
5230401,查理 (昂古萊姆伯爵),查理 (昂古萊姆伯爵),,,
5229507,冰原歷險記：笑星撞地球,冰原歷險記：笑星撞地球,Q15965953,冰原歷險記：笑星撞地球,2016年的動畫電影
5230938,家姐、細佬、飛髮舖,家姐、細佬、飛髮舖,,,
5231127,唐·揚,唐·揚,Q1239590,唐·揚,American politician (1933–2022)
5231718,深水無鬚鱈,深水無鬚鱈,Q2461954,深水無鬚鱈,species of fish
5232120,江西三墓,江西三墓,Q16256171,江西三墓,Koguryo-era tombs in North Korea
5232267,无产者社,无产者社,Q22773812,无产者社,
5236165,科爾德沃特鎮區 (科曼奇縣),科爾德沃特鎮區 (科曼奇縣),,,
5237695,187工程,187工程,Q4330465,187工程,蘇聯主力戰車
5241321,十號電視網,十號電視網,,,
5242871,聯邦快遞杯,聯邦快遞杯,Q1399835,聯邦快遞杯,championship trophy for the PGA Tour
5243353,薩格奈,薩格奈,Q139229,薩格奈,加拿大魁北克省城市
5243372,斯德哥爾摩市中心,斯德哥爾摩市中心,Q922489,斯德哥爾摩市中心,斯德哥尔摩的区域
5243376,索德福特,索德福特,,,
5243418,韋斯特布羅,韋斯特布羅,Q521187,韋斯特布羅,"district of Copenhagen, Denmark"
5244255,赫爾曼·格羅赫,赫爾曼·格羅赫,Q70429,赫爾曼·格羅赫,德国政治人物
5243690,提維登國家公園,提維登國家公園,,,
5244257,本渡楓,本渡楓,Q22130427,本渡楓,日本女性配音員
5245181,艾普羅民意調查,艾普羅民意調查,Q24836913,艾普羅民意調查,台湾民意调查公司
5245332,安德魯斯·巴爾尼克,安德魯斯·巴爾尼克,Q368478,安德魯斯·巴爾尼克,Estonian javelin thrower
5246020,證券交易所站,證券交易所站,Q895259,證券交易所站,法国巴黎地铁车站
5246134,丁香門站,丁香門站,,,
5246890,黎塞留-杜羅站,黎塞留-杜羅站,Q1412692,黎塞留-杜羅站,法国巴黎地铁车站
5247349,聖方濟各沙勿略站,聖方濟各沙勿略站,Q1392295,聖方濟各沙勿略站,法国巴黎地铁车站
5247377,旺夫門站,旺夫門站,Q1547535,旺夫門站,法国巴黎地铁车站
5247476,囊鬚蟲科,囊鬚蟲科,Q7396628,囊鬚蟲科,family of annelids
5247207,雷库尔提耶站,雷库尔提耶站,,,
5248088,中国民间文艺家协会,中国民间文艺家协会,Q24836550,中国民间文艺家协会,
5248562,教堂街,教堂街,Q12306358,教堂街,street in New York City
5248643,象堡站 (倫敦地鐵),象堡站 (倫敦地鐵),,,
5248718,業物語,業物語,Q22966666,業物語,轻小说
5248739,劉和 (彭城王),劉和 (彭城王),,,
5249284,關節穿刺術,關節穿刺術,Q4797646,關節穿刺術,clinical procedure of using a syringe to collect synovial fluid from a joint capsule
5250357,多利斯山站,多利斯山站,Q1235761,多利斯山站,伦敦地铁车站
5250867,溫特 (海豚),溫特 (海豚),,,
5251782,EUR費爾米站,EUR費爾米站,Q2260902,EUR費爾米站,罗马地铁车站
5253614,豆勿来,豆勿来,Q24836016,豆勿来,
5254999,Wolfram代码,Wolfram代码,Q8030198,Wolfram代码,naming system used for one-dimensional cellular automaton rules by Stephen Wolfram
5254444,奇斯威克宮,奇斯威克宮,Q1074877,奇斯威克宮,"Neo-Palladian villa in the Chiswick district of London, England, UK"
5255302,奥林巴斯PEN数码系列,奥林巴斯PEN数码系列,Q24835735,奥林巴斯PEN数码系列,
5255411,新莫爾登,新莫爾登,,,
5255712,明潭發電廠抽蓄機組,明潭發電廠抽蓄機組,Q24835688,明潭發電廠抽蓄機組,位於臺灣南投縣水里鄉車埕村，為臺灣最大的水力發電廠，也是最大的抽蓄水力發電廠，由台灣電力公司擁有
5256068,喵咪days,喵咪days,,,
5256235,皮特·威沙特,皮特·威沙特,Q261675,皮特·威沙特,Scottish politician (born 1962)
5256286,蠹葉蛺蝶屬,蠹葉蛺蝶屬,Q1757919,蠹葉蛺蝶屬,genus of insects
5256290,彼得·亨蒂,彼得·亨蒂,Q7177723,彼得·亨蒂,澳大利亞政治人物
5256442,路加·辛普金斯,路加·辛普金斯,Q6702345,路加·辛普金斯,澳大利亞政治人物
5256747,休·伊蘭卡-戴維斯,休·伊蘭卡-戴維斯,Q691388,休·伊蘭卡-戴維斯,Welsh politician and MS (born 1963)
5257215,夜櫻作戰,夜櫻作戰,Q18712844,夜櫻作戰,Japanese biological warfare plan during World War II
5257721,圣文德堂,圣文德堂,Q8238,圣文德堂,"church in the 2nd arrondissement of Lyon, France"
5257378,澤德·薩撒加,澤德·薩撒加,Q8068367,澤德·薩撒加,澳大利亞政治人物
5258577,米屈肼,米屈肼,Q4289752,米屈肼,化合物
5258699,圣玛尔定德埃纳圣殿,圣玛尔定德埃纳圣殿,Q3246,圣玛尔定德埃纳圣殿,"church in Ainay, Lyon, France"
5259255,菲利普·赫羅伯,菲利普·赫羅伯,Q689287,菲利普·赫羅伯,British politician (born 1964)
5259303,北索美塞特,北索美塞特,Q178196,北索美塞特,"unitary authority area in Somerset, England"
5259671,朱利安·斯特迪,朱利安·斯特迪,Q328608,朱利安·斯特迪,British politician (born 1971)
5259691,理查·培根,理查·培根,Q3409441,理查·培根,British Conservative politician
5260813,施氏小銀漢魚,施氏小銀漢魚,Q2870131,施氏小銀漢魚,species of fish
5261232,廷觉,廷觉,,,
5261368,伊尔克斯顿,伊尔克斯顿,,,
5261563,細窄卡頦銀漢魚,細窄卡頦銀漢魚,Q5515027,細窄卡頦銀漢魚,species of fish
5264552,中日韓統一表意文字擴展區B列表,中日韓統一表意文字擴展區B列表,,,
5271822,阿列克谢·希洛夫,阿列克谢·希洛夫,Q214713,阿列克谢·希洛夫,Latvian-Spanish chess player
5265556,菲律宾都督府,菲律宾都督府,Q2721139,菲律宾都督府,1565–1898 territory of the Spanish Empire in Asia
5275895,伊琳娜·克鲁什,伊琳娜·克鲁什,Q271436,伊琳娜·克鲁什,Ukrainian-born American chess player
5272086,雅罗斯拉夫大院,雅罗斯拉夫大院,,,
5276269,苏伟利,苏伟利,Q147495,苏伟利,国際象棋棋手
5276953,謝伊·惠格姆,謝伊·惠格姆,Q3959303,謝伊·惠格姆,美國演員
5277952,昔蘭尼加酋長國,昔蘭尼加酋長國,Q370372,昔蘭尼加酋長國,1949-1951 emirate in Northern Africa
5277287,萊納斯·羅徹,萊納斯·羅徹,Q468915,萊納斯·羅徹,English actor
5278319,K街,K街,Q6342989,K街,"major thoroughfare in Washington, D.C.; a metonym for the United States lobbying industry"
5278504,比爾·法格巴克,比爾·法格巴克,,,
5278549,達倫·E·布倫斯,達倫·E·布倫斯,Q3016514,達倫·E·布倫斯,美國演員
5279105,小克利夫頓·柯林斯,小克利夫頓·柯林斯,Q935167,小克利夫頓·柯林斯,American actor
5279270,戈弗雷 (堪薩斯州),戈弗雷 (堪薩斯州),,,
5279935,史提芬·帕斯夸爾,史提芬·帕斯夸爾,Q1749876,史提芬·帕斯夸爾,美國演員
5280027,柯克·埃斯沃多,柯克·埃斯沃多,Q456614,柯克·埃斯沃多,American actor
5280755,托馬斯·薩多斯基,托馬斯·薩多斯基,Q3525542,托馬斯·薩多斯基,"American stage, film, and television actor"
5282192,羅伯·奧斯特萊爾,羅伯·奧斯特萊爾,Q16239298,羅伯·奧斯特萊爾,actor
5282111,左右為難,左右為難,Q21870142,左右為難,美國情景喜劇
5284744,第33届国际象棋奥林匹克,第33届国际象棋奥林匹克,Q335271,第33届国际象棋奥林匹克,FIDE chess tournament for national teams
5284972,納塔爾浪花銀漢魚,納塔爾浪花銀漢魚,Q2383649,納塔爾浪花銀漢魚,species of fish
5286341,永遠懷念的金曲,永遠懷念的金曲,Q23888480,永遠懷念的金曲,1976 studio album by Feng Fei-fei
5286600,Discover,Discover,,,
5287409,太平洋影城 (星耀城店),太平洋影城 (星耀城店),,,
5287941,1963年南美足球錦標賽,1963年南美足球錦標賽,Q672851,1963年南美足球錦標賽,football tournament
5290319,阿尔达希尔山,阿尔达希尔山,Q499058,阿尔达希尔山,mountain on the Moon
5292848,年度最佳演員獎,年度最佳演員獎,Q24839259,年度最佳演員獎,
5291517,边线博物馆,边线博物馆,Q15551224,边线博物馆,museum in Jerusalem
5295601,蘇希亞爾 (斯塔維謝區),蘇希亞爾 (斯塔維謝區),,,
5297929,牙狼〈GARO〉-魔戒烈傳-,牙狼〈GARO〉-魔戒烈傳-,,,
5295855,克羅堡 (堪薩斯州),克羅堡 (堪薩斯州),,,
5297766,阿伦 (纽约州),阿伦 (纽约州),,,
5295482,柚月亞衣,柚月亞衣,Q18818313,柚月亞衣,Japanese pornographic actress
5296502,舊穆西伊夫卡,舊穆西伊夫卡,Q4439732,舊穆西伊夫卡,"village in Khorol Raion, Poltava Oblast, Ukraine"
5294714,贵人郭络罗氏,贵人郭络罗氏,Q24838906,贵人郭络罗氏,
5293922,纳博讷站,纳博讷站,Q2591311,纳博讷站,法国铁路车站
5297961,喬利西克,喬利西克,Q4507803,喬利西克,"village in Nemyriv Raion, Vinnytsia Oblast, Ukraine"
5303738,密蘇里聖路易斯聖殿,密蘇里聖路易斯聖殿,Q508515,密蘇里聖路易斯聖殿,
5298115,佩列佩利尼基,佩列佩利尼基,Q4350717,佩列佩利尼基,"village in Zboriv Raion, Ternopil Oblast, Ukraine"
5303745,北達科他俾斯麥聖殿,北達科他俾斯麥聖殿,Q3845305,北達科他俾斯麥聖殿,
5303850,士麦那 (纽约州),士麦那 (纽约州),,,
5305391,南宁西站,南宁西站,Q24837071,南宁西站,交通设施
5307431,斯莱特·马丁,斯莱特·马丁,Q972990,斯莱特·马丁,美国篮球运动员
5304681,1951-52 NBA赛季,1951-52 NBA赛季,Q2001832,1951-52 NBA赛季,sports season
5305332,奥斯特利茨 (纽约州),奥斯特利茨 (纽约州),,,
5304351,格尼洛沃德卡河,格尼洛沃德卡河,Q23895051,格尼洛沃德卡河,乌克兰河流
5306403,坎扎·達瑪妮,坎扎·達瑪妮,Q16205667,坎扎·達瑪妮,Algerian long-distance runner
5305072,塔内希·马茂,塔内希·马茂,Q23034482,塔内希·马茂,基里巴斯总统
5308103,美國陸軍人力暨後備事務助理部長,美國陸軍人力暨後備事務助理部長,,,
5308155,多佛 (纽约州),多佛 (纽约州),,,
5308222,陳增,陳增,Q45369729,陳增,Song dynasty person CBDB = 10895
5308169,Wink,Wink,Q1142295,Wink,Japanese idol duo (1988-)
5310233,克雷斯特萊恩 (堪薩斯州),克雷斯特萊恩 (堪薩斯州),,,
5310335,修女院长路,修女院长路,,,
5311328,高捷少女角色形象歌曲 Station.1,高捷少女角色形象歌曲 Station.1,Q24836086,高捷少女角色形象歌曲 Station.1,single
5312054,圣艾蒂安沙托克勒站,圣艾蒂安沙托克勒站,,,
5313824,曉爾科沃站 (莫斯科地鐵),曉爾科沃站 (莫斯科地鐵),,,
5311869,埃夫蘇格,埃夫蘇格,Q4173450,埃夫蘇格,"village in Bilovodsk Raion, Luhansk Oblast, Ukraine"
5308233,L&L,L,Q9927,L,拉丁字母
5313164,克里斯蒂安·勒布朗,克里斯蒂安·勒布朗,Q1060790,克里斯蒂安·勒布朗,美国男演员
5312526,薩賈夫卡,薩賈夫卡,Q4404534,薩賈夫卡,"village in Nadvirna Raion, Ivano-Frankivsk Oblast, Ukraine"
5314620,普里沃尔日耶区,普里沃尔日耶区,Q1765366,普里沃尔日耶区,human settlement in Russia
5314736,1995年世界青年日,1995年世界青年日,Q2705677,1995年世界青年日,international Catholic youth event
5315165,博茨瓦纳总理,博茨瓦纳总理,Q6622043,博茨瓦纳总理,维基媒体列表条目
5316490,薩梅齊河 (塞雷特河支流),薩梅齊河 (塞雷特河支流),,,
5316269,布拉托柳比夫卡 (洛佐瓦區),布拉托柳比夫卡 (洛佐瓦區),,,
5315392,穆吉台巴聖訓集,穆吉台巴聖訓集,Q2175237,穆吉台巴聖訓集,book by Al-Nasa'i
5317386,弗拉基米爾宮,弗拉基米爾宮,Q1788123,弗拉基米爾宮,"imperial palace in Saint Petersburg, Russia"
5317411,克拉珀姆公地,克拉珀姆公地,Q2975448,克拉珀姆公地,"urban park in Clapham, south London"
5318204,楊婕 (作家),楊婕 (作家),,,
5318498,圣雅各广场 (梅斯),圣雅各广场 (梅斯),,,
5317904,Yesterday and Tomorrow,Yesterday and Tomorrow,Q11255476,Yesterday and Tomorrow,Yuzu song
5318105,基亞尼齊亞,基亞尼齊亞,Q4222729,基亞尼齊亞,"type of settlement in Yunakivka Hromada, Sumy Raion, Sumy Oblast, Ukraine"
5319871,蒙泰尔梅站,蒙泰尔梅站,,,
5320068,曼谷单轨铁路粉红线,曼谷单轨铁路粉红线,Q6584557,曼谷单轨铁路粉红线,monorail line in Bangkok
5320731,佳季科沃区,佳季科沃区,Q2737405,佳季科沃区,"district in Bryansk Oblast, Russia"
5321988,于波 (足球运动员),于波 (足球运动员),,,
5323311,哥伦比亚大学通识教育学院,哥伦比亚大学通识教育学院,Q5149901,哥伦比亚大学通识教育学院,school of General Studies in the USA
5325420,圣若瑟堂 (阿维尼翁),圣若瑟堂 (阿维尼翁),,,
5324056,白少康,白少康,Q24833744,白少康,
5325586,林明杰,林明杰,Q24833323,林明杰,Taiwanese baseball player
