id,type,label-zh,label-zh-hans,label-zh-cn,label-zh-tw,label-yue,label-kk,label-en,description-zh,description-zh-hans,description-zh-cn,description-zh-tw,description-yue,description-en,alias-zh,alias-en,zhwiki,zh_yuewiki,kkwiki,enwiki,alias-kk,description-kk
Q6912,item,1642年,,,1642年,1642年,1642 жыл,1642,年,年份,年份,儒略曆或格里曆之年份,年,year,,,https://zh.wikipedia.org/wiki/1642年,https://zh-yue.wikipedia.org/wiki/1642年,https://kk.wikipedia.org/wiki/1642 жыл,https://en.wikipedia.org/wiki/1642,,
Q6914,item,1808年,1808年,1808年,1808年,1808年,1808 жыл,1808,年,年份,年份,儒略曆或格里曆之年份,年,year,,,https://zh.wikipedia.org/wiki/1808年,https://zh-yue.wikipedia.org/wiki/1808年,https://kk.wikipedia.org/wiki/1808 жыл,https://en.wikipedia.org/wiki/1808,,
Q6923,item,UTC+06:30,,,,UTC+6:30,UTC+6:30,UTC+06:30,,,,,,Identifier for a time offset from UTC of +6:30,"東6:30區, UTC6:30, UTC+6:30","+6:30, GMT+6.5, Myanmar Standard Time, Asia/Yangon, MMT",https://zh.wikipedia.org/wiki/UTC+06:30,https://zh-yue.wikipedia.org/wiki/UTC+6:30,https://kk.wikipedia.org/wiki/UTC+6:30,https://en.wikipedia.org/wiki/UTC+06:30,,
Q6930,item,1646年,,,1646年,1646年,1646 жыл,1646,年,年份,年份,儒略曆或格里曆之年份,年,year,,,https://zh.wikipedia.org/wiki/1646年,https://zh-yue.wikipedia.org/wiki/1646年,https://kk.wikipedia.org/wiki/1646 жыл,https://en.wikipedia.org/wiki/1646,,
Q6937,item,1813年,1813年,1813年,1813年,1813年,1813 жыл,1813,年,年份,年份,儒略曆或格里曆之年份,年,year,,,https://zh.wikipedia.org/wiki/1813年,https://zh-yue.wikipedia.org/wiki/1813年,https://kk.wikipedia.org/wiki/1813 жыл,https://en.wikipedia.org/wiki/1813,,
Q6950,item,泰絲·格里森,,,,,,Tess Gerritsen,,,,,,Chinese-American novelist,,,https://zh.wikipedia.org/wiki/泰絲·格里森,,,https://en.wikipedia.org/wiki/Tess Gerritsen,,
Q6962,item,1652年,,,1652年,1652年,1652 жыл,1652,年,年份,年份,儒略曆或格里曆之年份,年,year,,,https://zh.wikipedia.org/wiki/1652年,https://zh-yue.wikipedia.org/wiki/1652年,https://kk.wikipedia.org/wiki/1652 жыл,https://en.wikipedia.org/wiki/1652,,
Q6966,item,1732年,,,1732年,1732年,1732 жыл,1732,年,年份,年份,儒略曆或格里曆之年份,年,year,,,https://zh.wikipedia.org/wiki/1732年,https://zh-yue.wikipedia.org/wiki/1732年,https://kk.wikipedia.org/wiki/1732 жыл,https://en.wikipedia.org/wiki/1732,,
Q6971,item,UTC+07:30,,,,UTC+7:30,,UTC+07:30,,,,,,Identifier for a time offset from UTC of +7:30 (no longer used),"東7:30區, UTC+7:30",utc+7:30,https://zh.wikipedia.org/wiki/UTC+07:30,https://zh-yue.wikipedia.org/wiki/UTC+7:30,,https://en.wikipedia.org/wiki/UTC+07:30,,
Q6974,item,人类疱疹病毒6,人类疱疹病毒6型,人类疱疹病毒6,,,,Human herpesvirus 6,,,,,,virus which caused human herpesvirus 6 Infection,"人类疱疹病毒6型, 人類皰疹病毒六型","Human Herpesvirus 6 Infection, Herpesvirus 6, Human",,,,https://en.wikipedia.org/wiki/Human herpesvirus 6,,
Q6976,item,1821年,1821年,1821年,1821年,1821年,1821 жыл,1821,年,年份,年份,儒略曆或格里曆之年份,年,year,,,https://zh.wikipedia.org/wiki/1821年,https://zh-yue.wikipedia.org/wiki/1821年,https://kk.wikipedia.org/wiki/1821 жыл,https://en.wikipedia.org/wiki/1821,,
Q6980,item,弗朗克索,,弗朗克索,,Franxault,Франксо,Franxault,法国科多尔省市镇,法国市镇,法国科多尔省市镇,,,"commune in Côte-d'Or, France",,,https://zh.wikipedia.org/wiki/弗朗克索,https://zh-yue.wikipedia.org/wiki/Franxault,https://kk.wikipedia.org/wiki/Франксо,https://en.wikipedia.org/wiki/Franxault,,
Q6982,item,1656年,,,1656年,1656年,1656 жыл,1656,年,年份,年份,儒略曆或格里曆之年份,年,year,,,https://zh.wikipedia.org/wiki/1656年,https://zh-yue.wikipedia.org/wiki/1656年,https://kk.wikipedia.org/wiki/1656 жыл,https://en.wikipedia.org/wiki/1656,,
Q6992,item,阿尔斯多尔夫,,,,,Альсдорф,Alsdorf,,,,,,"municipality in the district of Aachen, in North Rhine-Westphalia, Germany",,Alsdorf/Rheinland,https://zh.wikipedia.org/wiki/阿尔斯多夫 (北莱茵-威斯特法伦州),,https://kk.wikipedia.org/wiki/Альсдорф,https://en.wikipedia.org/wiki/Alsdorf,,
Q6998,item,弗赖辛,弗赖辛,弗赖辛,,佛萊辛,Фрайзинг,Freising,德国巴伐利亚州城市,,,,,"town in Upper Bavaria, Germany",弗赖辛格,,https://zh.wikipedia.org/wiki/弗赖辛,https://zh-yue.wikipedia.org/wiki/佛萊辛,https://kk.wikipedia.org/wiki/Фрайзинг,https://en.wikipedia.org/wiki/Freising,,
Q7007,item,比特费尔德-沃尔芬,,比特费尔德-沃尔芬,,,,Bitterfeld-Wolfen,德国萨克森-安哈尔特州市镇,,德国萨克森-安哈尔特州市镇,,,"town in the district Anhalt-Bitterfeld, Saxony-Anhalt, Germany",,,https://zh.wikipedia.org/wiki/比特费尔德-沃尔芬,,,https://en.wikipedia.org/wiki/Bitterfeld-Wolfen,,
Q7015,item,18世紀,,,18世紀,18世紀,18 ғасыр,18th century,世紀,,,,,"time period between January 1, 1701, and December 31, 1800",,"18th-century, Eighteenth Century, History, 18th Century",https://zh.wikipedia.org/wiki/18世纪,https://zh-yue.wikipedia.org/wiki/18世紀,https://kk.wikipedia.org/wiki/XVIII ғасыр,https://en.wikipedia.org/wiki/18th century,,
Q7018,item,15世纪,,,,15世紀,15 ғасыр,15th century,2千纪的第5个世纪,,,,,century,,"15th-century, Quatro Cento",https://zh.wikipedia.org/wiki/15世纪,https://zh-yue.wikipedia.org/wiki/15世紀,https://kk.wikipedia.org/wiki/XV ғасыр,https://en.wikipedia.org/wiki/15th century,,
Q7024,item,卢加诺,卢加诺,卢加诺,,盧加諾,Лугано,Lugano,瑞士城市,,瑞士提契诺的城市,,,"city in Ticino, Switzerland",,Lugano TI,https://zh.wikipedia.org/wiki/盧加諾,https://zh-yue.wikipedia.org/wiki/盧加諾,https://kk.wikipedia.org/wiki/Лугано,https://en.wikipedia.org/wiki/Lugano,,
Q7036,item,布吕尔,,,,,Брюль,Brühl,德国北莱茵-威斯特法伦州市镇,,,,,"town in the Rhein-Erft district, in North Rhine-Westphalia, Germany",,,https://zh.wikipedia.org/wiki/布吕尔 (北莱茵-威斯特法伦州),,https://kk.wikipedia.org/wiki/Брюль (Рейнланд),https://en.wikipedia.org/wiki/Brühl (Rhineland),,
Q7043,item,,,,,,,Botifarra,,,,,,card game,,,,,,https://en.wikipedia.org/wiki/Botifarra (card game),,
Q7044,item,奥贝鲁尔塞尔,,,,,Оберурзель,Oberursel (Taunus),德国黑森州市镇,,,,,"city in Hochtaunuskreis in Hesse, Germany",,Oberursel,https://zh.wikipedia.org/wiki/上乌瑟尔,,https://kk.wikipedia.org/wiki/Оберурзель,https://en.wikipedia.org/wiki/Oberursel (Taunus),,
Q7048,item,UTC+9:30,,,,UTC+9:30,UTC+9:30,UTC+09:30,,,,,,Identifier for a time offset from UTC of +9:30,"UTC+09:30, 東9:30區","Australian Central Standard Time, utc+9:30",https://zh.wikipedia.org/wiki/UTC+9:30,https://zh-yue.wikipedia.org/wiki/UTC+9:30,https://kk.wikipedia.org/wiki/UTC+9:30,https://en.wikipedia.org/wiki/UTC+09:30,,
Q7064,item,享樂主義,,,,享樂主義,Гедонизм,hedonism,,,,,,philosophy of pleasure as the highest value,,,https://zh.wikipedia.org/wiki/享樂主義,https://zh-yue.wikipedia.org/wiki/享樂主義,https://kk.wikipedia.org/wiki/Гедонизм,https://en.wikipedia.org/wiki/Hedonism,,
Q7088,item,卡尔斯特,卡尔斯特,卡尔斯特,,,Карст,Kaarst,德国北莱茵-威斯特法伦州市镇,,,,,"town in the district Rhein-Kreis Neuss, North Rhine-Westphalia, Germany",,,https://zh.wikipedia.org/wiki/卡尔斯特,,https://kk.wikipedia.org/wiki/Карст (қала),https://en.wikipedia.org/wiki/Kaarst,,
Q7092,item,埃申巴赫,埃申巴赫,,,,Эшенбах,Eschenbach,位於瑞士琉森州的城市,位于瑞士琉森州的城镇,,,,"municipality in the canton of Lucerne, Switzerland",,"Eschenbach, Canton of Lucerne, Switzerland, Eschenbach LU, Eschenbach, Lucerne",https://zh.wikipedia.org/wiki/埃申巴赫 (琉森州),,https://kk.wikipedia.org/wiki/Эшенбах (Люцерн),"https://en.wikipedia.org/wiki/Eschenbach, Lucerne",,
Q7102,item,霍赫多夫,霍赫多夫,,,,Хохдорф,Hochdorf,位於瑞士琉森州的城鎮,位于瑞士琉森州的城镇,,,,"municipality in the canton of Lucerne, Switzerland",,"Hochdorf LU, Hochdorf, Switzerland",https://zh.wikipedia.org/wiki/霍赫多夫,,https://kk.wikipedia.org/wiki/Хохдорф (Люцерн),"https://en.wikipedia.org/wiki/Hochdorf, Lucerne",,
Q7116,item,阿爾特維斯,阿尔特维斯,,,,Альтвис,Altwis,,位于瑞士琉森州的城镇,,,,"former municipality and current locality in Hitzkirch in the canton of Lucerne, Switzerland",,Altwis LU,https://zh.wikipedia.org/wiki/阿爾特維斯,,https://kk.wikipedia.org/wiki/Альтвис,https://en.wikipedia.org/wiki/Altwis,,
Q7130,item,UTC+14:00,,,,UTC+14,,UTC+14:00,东十四时区,,,,,Identifier for a time offset from UTC of +14,"東十四區, 東14區, UTC+14",utc+14,https://zh.wikipedia.org/wiki/UTC+14:00,https://zh-yue.wikipedia.org/wiki/UTC+14,,https://en.wikipedia.org/wiki/UTC+14:00,,
Q7150,item,生态学,生态学,生态学,,生態學,экология,ecology,关于生物体之间关系的研究,关于生物体之间关系的研究,,,,scientific study of the relationships between living organisms,,ecological science,https://zh.wikipedia.org/wiki/生态学,https://zh-yue.wikipedia.org/wiki/生態學,https://kk.wikipedia.org/wiki/Экология,https://en.wikipedia.org/wiki/Ecology,,
Q7162,item,遗传学,,,遺傳學,遺傳學,Генетика,genetics,学科,,,,,"science of genes, heredity, and variation in living organisms",遺傳學期刊,genetic science,https://zh.wikipedia.org/wiki/遗传学,https://zh-yue.wikipedia.org/wiki/遺傳學,https://kk.wikipedia.org/wiki/Генетика,https://en.wikipedia.org/wiki/Genetics,,
Q7183,item,秦朝,秦朝,秦朝,,秦朝,Цинь патшалығы,Qin dynasty,前3世紀末期的中國歷史時期,前3世纪末期的中国历史时期,,,,dynasty that ruled in China from 221 to 206 BC,秦,"Qin China, Qin, Qin Empire",https://zh.wikipedia.org/wiki/秦朝,https://zh-yue.wikipedia.org/wiki/秦朝,https://kk.wikipedia.org/wiki/Цинь патшалығы,https://en.wikipedia.org/wiki/Qin dynasty,,
Q7186,item,瑪麗·居禮,玛丽·居里,玛丽·居里,瑪麗·居禮,居里夫人,Мария Склодовская – Кюри,Marie Curie,波蘭裔法國物理學家、化學家,波兰裔法国籍物理学家、化学家,,波蘭裔法國物理與化學家,,Polish-French physicist and chemist (1867–1934),"居里夫人, 玛丽·居里, 居禮夫人","Maria Salomea Skłodowska, M. Curie, Maria Skłodowska-Curie, Marie Curie-Sklodowska, Maria Skłodowska",https://zh.wikipedia.org/wiki/玛丽·居里,https://zh-yue.wikipedia.org/wiki/瑪麗·居里,https://kk.wikipedia.org/wiki/Мария Кюри,https://en.wikipedia.org/wiki/Marie Curie,Мария Кюри,
Q7194,item,赫羅納省,赫罗纳省,,,赫羅納省,Херона,Province of Girona,西班牙加泰罗尼亚自治区省份,,,,,"province of Catalonia, Spain",,,https://zh.wikipedia.org/wiki/赫羅納省,https://zh-yue.wikipedia.org/wiki/赫羅納省,https://kk.wikipedia.org/wiki/Жирона (провинция),https://en.wikipedia.org/wiki/Province of Girona,,
Q7197,item,西蒙·波娃,西蒙·波娃,,,波伏娃,Симона де Бовуар,Simone de Beauvoir,法國作家、存在主義哲學家（1908－1986）,法国作家、存在主义哲学家,,,,"French philosopher, social theorist and activist (1908–1986)","西孟·波娃, 西蒙娜·德·波伏瓦, 西蒙娜·德·波伏娃, 波娃, 波伏瓦, 波伏娃, 波伏瓦，S.de","Simone-Lucie-Ernestine-Marie Bertrand de Beauvoir, Castor, Simone Lucie Ernestine Marie Bertrand de Beauvoir",https://zh.wikipedia.org/wiki/西蒙·德·波娃,https://zh-yue.wikipedia.org/wiki/西蒙·波娃,https://kk.wikipedia.org/wiki/Симона де Бовуар,https://en.wikipedia.org/wiki/Simone de Beauvoir,,
Q7203,item,子婴,子婴,,,子嬰,,Ziying,秦朝最後一任君主,秦朝末代君主,,,,king of Qin in 207 BC,,Qin San Shi,https://zh.wikipedia.org/wiki/子婴,https://zh-yue.wikipedia.org/wiki/子嬰,,https://en.wikipedia.org/wiki/Ziying of Qin,,
Q7216,item,加勒比女海盗2：斯塔涅蒂的报复,,,,,,Pirates II: Stagnetti's Revenge,,,,,,2008 American pornographic movie directed by Joone,,,https://zh.wikipedia.org/wiki/加勒比女海盗2：斯塔涅蒂的报复,,,https://en.wikipedia.org/wiki/Pirates II: Stagnetti's Revenge,,
Q7227,item,漢昭帝,汉昭帝,汉昭帝,漢昭帝,劉弗陵,,Emperor Zhao of Han,中国汉朝（西汉）皇帝,,,,,emperor of the Han Dynasty,"劉弗陵, 孝昭皇帝, 昭帝","Liu Fuling, Zhao Di",https://zh.wikipedia.org/wiki/汉昭帝,https://zh-yue.wikipedia.org/wiki/劉弗陵,,https://en.wikipedia.org/wiki/Emperor Zhao of Han,,
Q7235,item,索福克勒斯,,,,索福克勒斯,Софокл,Sophocles,古希腊剧作家,,,,,ancient Greek playwright,,,https://zh.wikipedia.org/wiki/索福克勒斯,https://zh-yue.wikipedia.org/wiki/索福克勒斯,https://kk.wikipedia.org/wiki/Софокл,https://en.wikipedia.org/wiki/Sophocles,,
Q7237,item,汉哀帝,汉哀帝,,,劉欣,,Emperor Ai of Han,中国汉朝（西汉）皇帝,西汉皇帝,,,,emperor of the Han dynasty,"劉欣, 孝哀皇帝, 刘欣",Liu Xin,https://zh.wikipedia.org/wiki/汉哀帝,https://zh-yue.wikipedia.org/wiki/劉欣,,https://en.wikipedia.org/wiki/Emperor Ai of Han,,
Q7239,item,生物,生物,生物,生物,生物,Организм,organism,具有生命的个体,,,,,any individual living being or physical living system,"有机体, 有機體, 生物基础・生物, 生物体, 生物有机体, 生命个体, 生物个体","living thing, living organism, biological organism, life form, lifeform",https://zh.wikipedia.org/wiki/生物,https://zh-yue.wikipedia.org/wiki/生物,https://kk.wikipedia.org/wiki/Ағза,https://en.wikipedia.org/wiki/Organism,,
Q7249,item,阿格尼丝·波克尔斯,,,,,,Agnes Pockels,,,,,,German chemist pioneer in surface science,,Agnes Luise Wilhelmine Pockels,https://zh.wikipedia.org/wiki/阿格尼丝·波克尔斯,,,https://en.wikipedia.org/wiki/Agnes Pockels,,
Q7262,item,汉更始帝,汉更始帝,,,劉玄,,Emperor Gengshi of Han,中国汉朝皇帝（更始政权）,汉朝皇帝,,,,1st century AD Emperor of the Han dynasty (r. 23-25 AD),"劉玄, 刘玄, 更始帝, 漢更始帝","Prince of Huaiyang, Shenggong, Liu Xuan, Gengshi Emperor",https://zh.wikipedia.org/wiki/更始帝,https://zh-yue.wikipedia.org/wiki/劉玄,,https://en.wikipedia.org/wiki/Gengshi Emperor,,
Q7270,item,共和制,共和制,共和制,,共和制,Республика,republic,國體,,,,,form of government where the head of state is elected,"共和, 共和国","republican state, republican government, Republic Records",https://zh.wikipedia.org/wiki/共和制,https://zh-yue.wikipedia.org/wiki/共和制,https://kk.wikipedia.org/wiki/Республика,https://en.wikipedia.org/wiki/Republic,,
Q7277,item,漢章帝,汉章帝,汉章帝,漢章帝,劉炟,,Emperor Zhang of Han,中国汉朝（东汉）皇帝,东汉皇帝,,,,Emperor of the Chinese Han Dynasty (AD 56 – 88) (ruled 75 – 88),"劉炟, 孝章皇帝, 肅宗, 章帝, 汉章帝","Han Zhangdi, Suzong, Xiaozhang, Liu Da, Zhang Di, Su Zong",https://zh.wikipedia.org/wiki/汉章帝,https://zh-yue.wikipedia.org/wiki/劉炟,,https://en.wikipedia.org/wiki/Emperor Zhang of Han,,
Q7290,item,安妮特·沙尔文,安妮特·沙尔文,安妮特·沙尔文,,,,Annette Salmeen,,,,,,American swimmer,,Annette Elizabeth Salmeen,,,,https://en.wikipedia.org/wiki/Annette Salmeen,,
Q7301,item,劉辯,刘辩,,劉辯,劉辯,,Prince of Hongnong,中国汉朝（东汉）皇帝,东汉皇帝,,,漢朝皇帝,Emperor of the Han dynasty in 189,"弘农王, 少帝, 弘農王, 弘農懷王","Liu Bian, Hongnongwang, Shao Di, Liu Ban(2)",https://zh.wikipedia.org/wiki/劉辯,https://zh-yue.wikipedia.org/wiki/劉辯,,https://en.wikipedia.org/wiki/Liu Bian,,
Q7318,item,納粹德國,纳粹德国,纳粹德国,納粹德國,納粹德國,Үшінші Рейх,Nazi Germany,1933—1945年納粹黨統治下的德國,1933-1945年德国,1933-1945年德国,阿道夫·希特勒與國家社會主義德意志勞工黨統治下的德意志帝國,,Germany from 1933 to 1945 while under control of the Nazi Party,"纳粹德国, 德意志第三帝国, 第三帝国, 德意志第三帝國, 第三帝國, 第二次世界大戰納粹德國軍事史","Third Reich, Greater German Reich, Hitler's Third Reich",https://zh.wikipedia.org/wiki/納粹德國,https://zh-yue.wikipedia.org/wiki/納粹德國,https://kk.wikipedia.org/wiki/Нацистік Германия,https://en.wikipedia.org/wiki/Nazi Germany,"Нацистік Германия, Фашистік Германия, Гитлерлік Германия",Адольф Гитлер басшылығындағы Германия (1933–1945)
Q7320,item,纳粹党,纳粹党,国家社会主义德国工人党,,納粹黨,Ұлтшыл-социалистік неміс жұмысшы партиясы,Nazi Party,20世紀初的德國極右翼政黨,纳粹德国时期政党,,,,far-right political party in Germany active between 1920 and 1945,"納粹黨, 南尖黨, 南尖党, 國家社會主義德意志勞工黨, 國社黨, 国家社会主义德国工人党, 国社党","Nationalsozialistische Deutsche Arbeiterpartei, NSDAP, National Socialist German Workers' Party, National Socialists",https://zh.wikipedia.org/wiki/纳粹党,https://zh-yue.wikipedia.org/wiki/納粹黨,https://kk.wikipedia.org/wiki/Ұлтшыл-социалистік неміс жұмысшы партиясы,https://en.wikipedia.org/wiki/Nazi Party,"НСДАП, Нацисттер, NSDAP",Германияда 1920—1945 жылдары болған радикалды ұлтшылдық саяси партия
Q7329,item,,,,,,,Cheetoh,,,,,,"breed of domestic cat, derived from crossings between specific Bengal cat and Ocicat bloodlines",,,,,,,,
Q7336,item,奥托·弗兰克,奥托·弗兰克,奥托·弗兰克,,,,Otto Heinrich Frank,,,,,,Father of Holocaust diarist Anne Frank,"奧托·弗蘭克, 奧托·法蘭克",Otto H. Frank,https://zh.wikipedia.org/wiki/奧托·弗蘭克,,,https://en.wikipedia.org/wiki/Otto Frank,,
Q7338,item,千島短尾貓,千岛短尾猫,千岛短尾猫,,,,Kurilian Bobtail,,,,,,"cat breed (or breed group, depending on registry) originating from the Kuril Islands, claimed by both Russia and Japan, and Sakhalin Island and the Kamchatka peninsula of Russia",,Kurile Island Bobtail,https://zh.wikipedia.org/wiki/千島短尾貓,,,https://en.wikipedia.org/wiki/Kurilian Bobtail,,
Q7339,item,瑪戈·法蘭克,玛戈·弗兰克,,,,,Margot Frank,,,,,,older sister of Anne Frank (1926–1945),"瑪歌·法蘭克, 玛戈·弗兰克, 瑪戈·弗蘭克",Margot Betti Frank,,,,https://en.wikipedia.org/wiki/Margot Frank,,
Q7346,item,約翰·柯川,,,,,,John Coltrane,,,,,,American jazz saxophonist (1926–1967),,"John William Coltrane, St. John Will-I-Am Coltrane, Trane",https://zh.wikipedia.org/wiki/約翰·柯川,,,https://en.wikipedia.org/wiki/John Coltrane,,
Q7348,item,印度河,印度河,印度河,,印度河,Үнді өзені,Indus River,亞洲河流,,,,,river in Asia,,"Darya-i-Sindh, Mehran river, Sindhu River, Sindh River, Indus",https://zh.wikipedia.org/wiki/印度河,https://zh-yue.wikipedia.org/wiki/印度河,https://kk.wikipedia.org/wiki/Үнді өзені,https://en.wikipedia.org/wiki/Indus River,,
